ID,Year,Area code,Area name,SOC code,Occupational title,Employment,Average wage,25th Percentile,50th Percentile,75th Percentile,Annual wage
269,2022,000053,Washington,27-2023,"Umpires, Referees, and Other Sports Officials",140,,,,,38670.00
270,2022,000053,Washington,27-2032,Choreographers,88,28.30,23.59,30.06,30.06,58870.00
271,2022,000053,Washington,27-2041,Music Directors and Composers,118,36.20,23.59,30.04,45.73,75290.00
272,2022,000053,Washington,27-2042,Musicians and Singers,440,42.09,27.90,38.96,47.35,
273,2022,000053,Washington,27-2099,"Entertainers and Performers, Sports and Related Workers, All Other",32,34.11,28.41,29.50,37.32,
274,2022,000053,Washington,27-3011,Broadcast Announcers and Radio Disc Jockeys,297,26.28,14.69,18.31,29.29,54650.00
275,2022,000053,Washington,27-3023,"News Analysts, Reporters, and Journalists",768,28.08,16.85,22.55,36.65,58400.00
276,2022,000053,Washington,27-3031,Public Relations Specialists,5236,41.01,29.68,37.52,48.08,85300.00
277,2022,000053,Washington,27-3041,Editors,1870,38.19,26.54,34.58,48.41,79430.00
278,2022,000053,Washington,27-3042,Technical Writers,1469,41.65,33.27,38.54,47.68,86620.00
279,2022,000053,Washington,27-3043,Writers and Authors,1041,37.44,29.28,38.05,44.33,77870.00
280,2022,000053,Washington,27-3091,Interpreters and Translators,1167,30.85,22.96,30.24,37.52,64160.00
281,2022,000053,Washington,27-3099,"Media and Communication Workers, All Other",465,30.72,18.54,27.83,39.11,63900.00
282,2022,000053,Washington,27-4011,Audio and Video Technicians,933,36.44,23.57,30.06,47.65,75790.00
283,2022,000053,Washington,27-4012,Broadcast Technicians,392,28.98,16.48,23.32,36.68,60280.00
284,2022,000053,Washington,27-4014,Sound Engineering Technicians,144,33.94,23.66,29.13,39.10,70600.00
285,2022,000053,Washington,27-4015,Lighting Technicians,29,28.17,26.56,29.34,29.58,58590.00
286,2022,000053,Washington,27-4021,Photographers,897,28.45,18.39,24.04,37.65,59180.00
287,2022,000053,Washington,27-4031,"Camera Operators, Television, Video, and Film",470,34.40,22.71,29.13,48.46,71550.00
288,2022,000053,Washington,27-4032,Film and Video Editors,244,35.76,26.87,29.79,39.60,74380.00
289,2022,000053,Washington,27-4099,"Media and Communication Equipment Workers, All Other",222,41.60,33.51,44.89,52.39,86530.00
290,2022,000053,Washington,29-1011,Chiropractors,960,44.77,23.76,45.77,60.46,93120.00
291,2022,000053,Washington,29-1021,"Dentists, General",2407,87.52,48.86,80.30,,182050.00
292,2022,000053,Washington,29-1022,Oral and Maxillofacial Surgeons,55,,,,,
293,2022,000053,Washington,29-1023,Orthodontists,57,,,,,
294,2022,000053,Washington,29-1029,"Dentists, All Other Specialists",91,81.32,29.64,86.55,,169140.00
295,2022,000053,Washington,29-1031,Dietitians and Nutritionists,1880,32.89,28.97,33.78,37.13,68410.00
296,2022,000053,Washington,29-1041,Optometrists,727,60.18,38.27,58.45,73.52,125180.00
297,2022,000053,Washington,29-1051,Pharmacists,7298,64.56,61.06,63.02,73.91,134290.00
298,2022,000053,Washington,29-1071,Physician Assistants,2485,65.45,58.40,62.68,76.21,136130.00
299,2022,000053,Washington,29-1081,Podiatrists,129,90.74,68.53,87.39,,188750.00
300,2022,000053,Washington,29-1122,Occupational Therapists,2800,44.54,37.64,46.69,48.86,92650.00
301,2022,000053,Washington,29-1123,Physical Therapists,4750,46.84,38.21,47.76,49.39,97420.00
302,2022,000053,Washington,29-1124,Radiation Therapists,256,54.10,46.70,48.61,60.25,112520.00
303,2022,000053,Washington,29-1125,Recreational Therapists,312,28.78,22.55,28.41,32.15,59870.00
304,2022,000053,Washington,29-1126,Respiratory Therapists,2086,37.61,30.62,37.37,39.77,78240.00
305,2022,000053,Washington,29-1127,Speech-Language Pathologists,2776,43.15,37.53,44.52,48.08,89740.00
306,2022,000053,Washington,29-1128,Exercise Physiologists,108,24.93,22.84,22.85,28.68,51860.00
307,2022,000053,Washington,29-1129,"Therapists, All Other",60,38.57,33.70,37.41,45.62,80220.00
308,2022,000053,Washington,29-1131,Veterinarians,2039,54.21,44.89,55.19,63.28,112760.00
309,2022,000053,Washington,29-1141,Registered Nurses,62468,45.84,37.49,46.63,49.62,95350.00
310,2022,000053,Washington,29-1151,Nurse Anesthetists,224,117.66,94.04,,,244730.00
311,2022,000053,Washington,29-1161,Nurse Midwives,133,53.74,46.52,57.77,61.63,111780.00
312,2022,000053,Washington,29-1171,Nurse Practitioners,3734,62.90,58.04,62.01,73.52,130840.00
313,2022,000053,Washington,29-1181,Audiologists,369,45.81,38.54,48.02,49.05,95280.00
314,2022,000053,Washington,29-1212,Cardiologists,148,173.19,,,,360230.00
315,2022,000053,Washington,29-1213,Dermatologists,222,,,,,
316,2022,000053,Washington,29-1214,Emergency Medicine Physicians,,155.50,94.27,,,323440.00
317,2022,000053,Washington,29-1215,Family Medicine Physicians,1102,127.98,94.01,,,266190.00
318,2022,000053,Washington,29-1216,General Internal Medicine Physicians,686,126.00,78.96,,,262070.00
319,2022,000053,Washington,29-1217,Neurologists,128,149.51,94.31,,,310980.00
320,2022,000053,Washington,29-1218,Obstetricians and Gynecologists,251,142.00,94.13,,,295360.00
321,2022,000053,Washington,29-1221,"Pediatricians, General",335,110.84,77.82,,,230540.00
322,2022,000053,Washington,29-1222,"Physicians, Pathologists",368,145.24,,,,302100.00
323,2022,000053,Washington,29-1223,Psychiatrists,348,142.02,,,,295400.00
324,2022,000053,Washington,29-1224,Radiologists,1972,,,,,
325,2022,000053,Washington,29-1229,"Physicians, All Other",4678,125.79,79.26,,,261650.00
326,2022,000053,Washington,29-1241,"Ophthalmologists, Except Pediatric",,161.04,,,,334970.00
327,2022,000053,Washington,29-1242,"Orthopedic Surgeons, Except Pediatric",176,,,,,
328,2022,000053,Washington,29-1243,Pediatric Surgeons,16,157.21,94.21,,,326990.00
329,2022,000053,Washington,29-1249,"Surgeons, All Other",447,146.59,77.10,,,304910.00
330,2022,000053,Washington,29-1291,Acupuncturists,470,26.59,23.20,23.20,29.36,55300.00
331,2022,000053,Washington,29-1292,Dental Hygienists,6842,51.06,47.44,48.05,59.82,106200.00
332,2022,000053,Washington,29-1299,"Healthcare Diagnosing or Treating Practitioners, All Other",704,45.96,30.33,38.40,50.42,95600.00
333,2022,000053,Washington,29-2010,Clinical Laboratory Technologists and Technicians,6156,30.82,22.59,29.33,37.73,64100.00
334,2022,000053,Washington,29-2031,Cardiovascular Technologists and Technicians,1161,35.96,23.06,35.97,47.78,74800.00
335,2022,000053,Washington,29-2032,Diagnostic Medical Sonographers,1496,46.15,38.37,47.34,48.88,95990.00
336,2022,000053,Washington,29-2033,Nuclear Medicine Technologists,262,49.75,45.85,47.96,57.77,103480.00
337,2022,000053,Washington,29-2034,Radiologic Technologists and Technicians,3211,37.20,29.54,37.13,45.39,77380.00
338,2022,000053,Washington,29-2035,Magnetic Resonance Imaging Technologists,704,45.75,37.74,47.13,48.56,95160.00
339,2022,000053,Washington,29-2036,Medical Dosimetrists,40,72.66,62.01,73.52,79.28,151130.00
340,2022,000053,Washington,29-2042,Emergency Medical Technicians,2724,18.03,14.19,17.37,20.84,37500.00
341,2022,000053,Washington,29-2043,Paramedics,2282,39.81,29.14,45.02,47.31,82810.00
342,2022,000053,Washington,29-2051,Dietetic Technicians,129,22.11,17.98,21.96,22.64,45990.00
343,2022,000053,Washington,29-2052,Pharmacy Technicians,7679,22.52,18.59,22.45,23.63,46830.00
344,2022,000053,Washington,29-2053,Psychiatric Technicians,800,22.83,22.19,22.82,23.01,47490.00
345,2022,000053,Washington,29-2055,Surgical Technologists,2201,29.35,23.11,28.86,35.67,61050.00
346,2022,000053,Washington,29-2056,Veterinary Technologists and Technicians,2726,22.86,21.12,22.60,23.33,47550.00
347,2022,000053,Washington,29-2057,Ophthalmic Medical Technicians,1284,22.11,17.83,22.21,22.97,45990.00
348,2022,000053,Washington,29-2061,Licensed Practical and Licensed Vocational Nurses,7114,30.41,28.24,29.40,35.08,63250.00
349,2022,000053,Washington,29-2072,Medical Records Specialists,3517,26.44,20.47,23.32,29.65,54980.00
350,2022,000053,Washington,29-2081,"Opticians, Dispensing",1905,23.04,17.94,22.47,28.14,47910.00
351,2022,000053,Washington,29-2091,Orthotists and Prosthetists,339,67.03,37.95,86.13,86.13,139430.00
352,2022,000053,Washington,29-2092,Hearing Aid Specialists,271,25.85,18.36,28.61,29.13,53770.00
353,2022,000053,Washington,29-2099,"Health Technologists and Technicians, All Other",3444,28.58,21.17,23.35,36.40,59440.00
354,2022,000053,Washington,29-9021,Health Information Technologists and Medical Registrars,1006,27.98,21.03,23.05,34.97,58190.00
355,2022,000053,Washington,29-9091,Athletic Trainers,468,,,,,53090.00
356,2022,000053,Washington,29-9092,Genetic Counselors,95,43.33,38.05,47.43,47.94,90120.00
357,2022,000053,Washington,29-9093,Surgical Assistants,109,34.32,28.49,28.96,36.05,71390.00
358,2022,000053,Washington,29-9099,"Healthcare Practitioners and Technical Workers, All Other",765,32.86,20.44,28.79,42.17,68340.00
359,2022,000053,Washington,31-1120,Home Health and Personal Care Aides,62892,17.36,14.64,17.45,17.81,36120.00
360,2022,000053,Washington,31-1131,Nursing Assistants,26049,18.40,16.85,17.86,20.71,38270.00
361,2022,000053,Washington,31-1132,Orderlies,497,18.75,17.27,17.87,21.20,38990.00
362,2022,000053,Washington,31-1133,Psychiatric Aides,343,21.68,18.15,23.19,23.19,45100.00
363,2022,000053,Washington,31-2011,Occupational Therapy Assistants,622,31.27,27.91,29.95,36.82,65050.00
364,2022,000053,Washington,31-2012,Occupational Therapy Aides,57,17.38,16.54,16.58,18.27,36150.00
365,2022,000053,Washington,31-2021,Physical Therapist Assistants,1457,28.69,23.62,29.39,34.04,59680.00
366,2022,000053,Washington,31-2022,Physical Therapist Aides,781,16.53,14.44,15.15,17.57,34390.00
367,2022,000053,Washington,31-9011,Massage Therapists,2663,31.75,23.56,31.55,37.34,66040.00
368,2022,000053,Washington,31-9091,Dental Assistants,10496,22.29,18.07,22.42,23.31,46350.00
369,2022,000053,Washington,31-9092,Medical Assistants,17359,22.75,18.43,22.82,24.67,47320.00
370,2022,000053,Washington,31-9093,Medical Equipment Preparers,1948,22.20,18.30,22.36,23.32,46170.00
371,2022,000053,Washington,31-9094,Medical Transcriptionists,745,20.86,17.56,21.62,22.97,43380.00
372,2022,000053,Washington,31-9095,Pharmacy Aides,1810,17.56,14.78,17.35,18.10,36520.00
373,2022,000053,Washington,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,3458,17.25,14.70,17.59,17.90,35880.00
374,2022,000053,Washington,31-9097,Phlebotomists,2479,21.05,17.99,20.60,22.97,43770.00
375,2022,000053,Washington,31-9099,"Healthcare Support Workers, All Other",3568,22.69,18.27,22.38,24.76,47180.00
376,2022,000053,Washington,33-1011,First-Line Supervisors of Correctional Officers,1376,39.94,35.01,37.84,43.17,83070.00
377,2022,000053,Washington,33-1012,First-Line Supervisors of Police and Detectives,2368,59.11,49.98,61.38,63.27,122960.00
378,2022,000053,Washington,33-1021,First-Line Supervisors of Firefighting and Prevention Workers,3094,52.68,47.64,51.25,61.77,109560.00
379,2022,000053,Washington,33-1091,First-Line Supervisors of Security Workers,1224,29.76,22.92,29.13,37.17,61890.00
380,2022,000053,Washington,33-1099,"First-Line Supervisors of Protective Service Workers, All Other",805,34.81,28.44,31.67,39.10,72410.00
381,2022,000053,Washington,33-2011,Firefighters,7737,36.68,29.66,37.80,47.47,76280.00
382,2022,000053,Washington,33-2021,Fire Inspectors and Investigators,251,47.76,39.00,48.24,54.28,99340.00
383,2022,000053,Washington,33-3011,Bailiffs,185,29.77,17.92,30.75,38.52,61910.00
384,2022,000053,Washington,33-3012,Correctional Officers and Jailers,6863,30.27,26.37,30.20,31.36,62960.00
385,2022,000053,Washington,33-3021,Detectives and Criminal Investigators,1585,52.19,44.70,48.97,61.11,108550.00
386,2022,000053,Washington,33-3031,Fish and Game Wardens,113,37.54,31.56,41.46,42.46,78080.00
387,2022,000053,Washington,33-3041,Parking Enforcement Workers,190,30.58,24.37,30.46,37.29,63600.00
388,2022,000053,Washington,33-3051,Police and Sheriff's Patrol Officers,8665,44.42,38.14,47.15,49.73,92390.00
389,2022,000053,Washington,33-9011,Animal Control Workers,193,26.45,16.48,28.49,31.36,55010.00
390,2022,000053,Washington,33-9021,Private Detectives and Investigators,533,33.65,20.36,31.11,47.35,69990.00
391,2022,000053,Washington,33-9031,Gambling Surveillance Officers and Gambling Investigators,462,21.32,17.39,19.28,26.31,44350.00
392,2022,000053,Washington,33-9032,Security Guards,20387,21.02,17.61,18.67,22.51,43720.00
393,2022,000053,Washington,33-9091,Crossing Guards and Flaggers,3448,,,,,
394,2022,000053,Washington,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",1365,15.76,14.10,14.80,17.24,32780.00
395,2022,000053,Washington,33-9094,School Bus Monitors,179,20.07,17.80,18.47,22.14,41750.00
396,2022,000053,Washington,33-9099,"Protective Service Workers, All Other",3793,22.07,16.47,19.24,24.27,45900.00
397,2022,000053,Washington,35-1011,Chefs and Head Cooks,2833,30.43,23.10,29.19,36.07,63280.00
398,2022,000053,Washington,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,26903,22.87,17.79,21.90,27.90,47560.00
399,2022,000053,Washington,35-2011,"Cooks, Fast Food",9749,16.08,14.72,15.03,17.95,33450.00
400,2022,000053,Washington,35-2012,"Cooks, Institution and Cafeteria",10892,19.88,17.92,18.61,23.06,41350.00
401,2022,000053,Washington,35-2014,"Cooks, Restaurant",24862,18.99,17.23,18.04,21.50,39500.00
402,2022,000053,Washington,35-2015,"Cooks, Short Order",1596,17.44,14.90,16.99,18.41,36280.00
403,2022,000053,Washington,35-2019,"Cooks, All Other",88,23.06,14.98,27.21,28.82,47960.00
404,2022,000053,Washington,35-2021,Food Preparation Workers,14367,17.61,15.01,17.45,18.62,36630.00
405,2022,000053,Washington,35-3011,Bartenders,9811,21.21,14.77,17.16,23.82,44120.00
406,2022,000053,Washington,35-3023,Fast Food and Counter Workers,88332,15.82,14.45,14.98,16.78,32910.00
407,2022,000053,Washington,35-3031,Waiters and Waitresses,29998,21.39,14.58,17.61,27.91,44490.00
408,2022,000053,Washington,35-3041,"Food Servers, Nonrestaurant",6289,16.44,14.67,16.30,17.44,34200.00
409,2022,000053,Washington,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,4388,16.76,14.49,14.99,16.93,34870.00
410,2022,000053,Washington,35-9021,Dishwashers,9243,16.97,14.66,15.26,18.44,35300.00
411,2022,000053,Washington,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",5119,16.15,14.33,14.71,16.25,33600.00
412,2022,000053,Washington,35-9099,"Food Preparation and Serving Related Workers, All Other",,17.06,15.29,15.29,17.34,35490.00
413,2022,000053,Washington,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,2055,24.07,18.70,22.81,28.42,50060.00
414,2022,000053,Washington,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",1751,28.42,23.12,27.67,30.39,59110.00
415,2022,000053,Washington,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",42473,18.32,14.86,17.50,19.97,38100.00
416,2022,000053,Washington,37-2012,Maids and Housekeeping Cleaners,14026,16.44,14.52,16.07,17.56,34180.00
417,2022,000053,Washington,37-2021,Pest Control Workers,1355,25.59,18.77,22.98,29.02,53240.00
418,2022,000053,Washington,37-3011,Landscaping and Groundskeeping Workers,18581,20.20,17.11,18.48,22.94,42020.00
419,2022,000053,Washington,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",630,23.50,18.70,22.52,23.72,48870.00
420,2022,000053,Washington,37-3013,Tree Trimmers and Pruners,1849,25.84,22.55,25.16,28.90,53750.00
421,2022,000053,Washington,37-3019,"Grounds Maintenance Workers, All Other",238,21.71,17.90,20.13,27.83,45160.00
422,2022,000053,Washington,39-1013,First-Line Supervisors of Gambling Services Workers,798,28.07,22.91,29.35,30.92,58380.00
423,2022,000053,Washington,39-1014,"Entertainment and Recreation Workers Supervisors, Except Gambling Services",1054,28.27,19.05,25.52,37.73,58810.00
424,2022,000053,Washington,39-1022,First-Line Supervisors of Personal Service Workers,1336,26.55,20.51,24.09,30.68,55220.00
425,2022,000053,Washington,39-2011,Animal Trainers,330,18.38,14.67,16.76,22.00,38240.00
426,2022,000053,Washington,39-2021,Animal Caretakers,4377,17.15,14.54,16.57,17.82,35680.00
427,2022,000053,Washington,39-3011,Gambling Dealers,3928,20.64,14.41,14.74,22.39,42940.00
428,2022,000053,Washington,39-3012,Gambling and Sports Book Writers and Runners,243,15.82,14.72,14.74,17.25,32910.00
429,2022,000053,Washington,39-3019,"Gambling Service Workers, All Other",457,19.16,14.51,14.85,17.56,39850.00
430,2022,000053,Washington,39-3021,Motion Picture Projectionists,67,18.02,16.44,18.00,18.66,37490.00
431,2022,000053,Washington,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",1037,17.22,14.57,17.26,18.19,35820.00
432,2022,000053,Washington,39-3091,Amusement and Recreation Attendants,3893,15.83,14.34,14.65,17.12,32930.00
433,2022,000053,Washington,39-3092,Costume Attendants,30,23.71,19.83,23.00,29.36,49310.00
434,2022,000053,Washington,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",48,15.59,14.01,14.56,18.17,32420.00
435,2022,000053,Washington,39-3099,"Entertainment Attendants and Related Workers, All Other",83,23.34,17.78,18.89,31.30,48550.00
436,2022,000053,Washington,39-4011,Embalmers,48,25.17,22.34,23.04,28.82,52350.00
437,2022,000053,Washington,39-4012,Crematory Operators,90,23.60,18.89,23.95,28.26,49090.00
438,2022,000053,Washington,39-4021,Funeral Attendants,114,15.80,14.39,16.22,16.45,32860.00
439,2022,000053,Washington,39-4031,"Morticians, Undertakers, and Funeral Arrangers",469,30.33,22.99,29.19,36.51,63080.00
