Area Type, Area, Area Name, Standard Occupational Code, Occupational Title, Employment,Mean Wage, Median Wage, Entry Wage, Experienced Wage                                                                                                                                                                                                                                             
1,36,New York State,29-2033,Nuclear Medicine Technologists,820,101835,103820,82328,111588
1,36,New York State,29-2034,Radiologic Technologists,13060,84319,83351,64026,94465
1,36,New York State,29-2035,Magnetic Resonance Imaging Technologists,2750,97688,102583,78659,107202
1,36,New York State,29-2036,Medical Dosimetrists,,148825,144169,116201,165138
1,36,New York State,29-2042,Emergency Medical Technicians,12560,47785,41374,36009,53674
1,36,New York State,29-2043,Paramedics,6160,63897,62874,49341,71174
1,36,New York State,29-2051,Dietetic Technicians,830,49433,49497,36646,55826
1,36,New York State,29-2052,Pharmacy Technicians,23550,42429,38326,34157,46564
1,36,New York State,29-2053,Psychiatric Technicians,1780,51466,51105,39118,57640
1,36,New York State,29-2055,Surgical Technologists,5700,67124,66230,49733,75820
1,36,New York State,29-2056,Veterinary Technologists and Technicians,4970,51797,49553,39311,58040
1,36,New York State,29-2057,Ophthalmic Medical Technicians,3210,51553,50288,39732,57464
1,36,New York State,29-2061,Licensed Practical and Licensed Vocational Nurses,38590,59774,59889,48010,65656
1,36,New York State,29-2072,Medical Records Specialists,9130,57529,51289,39360,66614
1,36,New York State,29-2081,"Opticians, Dispensing",3590,61588,62240,44480,70141
1,36,New York State,29-2091,Orthotists and Prosthetists,440,95316,84414,55703,115123
1,36,New York State,29-2099,"Health Technologists and Technicians, All Other",7030,60411,51151,39214,71010
1,36,New York State,29-9021,Health Information Technologists and Medical Registrars,1780,80366,64320,43732,98683
1,36,New York State,29-9091,Athletic Trainers,1060,67727,63385,47303,77940
1,36,New York State,29-9092,Genetic Counselors,270,96887,101282,67912,111375
1,36,New York State,29-9093,Surgical Assistants,670,60976,59133,46082,68424
1,36,New York State,29-9099,"Healthcare Practitioners and Technical Workers, All Other",1730,65195,47627,33897,80844
1,36,New York State,31-0000,Healthcare Support Occupations,687570,39916,37903,32228,43760
1,36,New York State,31-1120,Home Health & Personal Care Aides,504160,37202,35191,33696,39833
1,36,New York State,31-1131,Nursing Assistants,80100,45416,46073,36193,50027
1,36,New York State,31-1132,Orderlies,3750,45089,47343,36465,49402
1,36,New York State,31-1133,Psychiatric Aides,,49476,49085,39696,54366
1,36,New York State,31-2011,Occupational Therapy Assistants,2180,69206,68345,50013,78802
1,36,New York State,31-2012,Occupational Therapy Aides,,65352,53785,41379,77338
1,36,New York State,31-2021,Physical Therapist Assistants,3980,65423,63130,50443,72913
1,36,New York State,31-2022,Physical Therapist Aides,3320,36959,35613,31969,39452
1,36,New York State,31-9011,Massage Therapists,4660,70701,51584,37527,87288
1,36,New York State,31-9091,Dental Assistants,19040,50049,48372,37914,56116
1,36,New York State,31-9092,Medical Assistants,35720,46012,45816,37384,50326
1,36,New York State,31-9093,Medical Equipment Preparers,4930,51475,51290,39189,57619
1,36,New York State,31-9094,Medical Transcriptionists,4070,39790,36793,32466,43452
1,36,New York State,31-9095,Pharmacy Aides,2560,37935,34167,31583,41111
1,36,New York State,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,4370,42088,39205,33837,46214
1,36,New York State,31-9097,Phlebotomists,7170,49081,47488,37241,55001
1,36,New York State,31-9099,"Healthcare Support Workers, All Other",2800,48871,45904,35493,55559
1,36,New York State,33-0000,Protective Service Occupations,293190,64190,52757,35384,78592
1,36,New York State,33-1011,First-Line Supervisors of Correctional Officers,3660,105582,98792,77464,119641
1,36,New York State,33-1012,First-Line Supervisors of Police and Detectives,10450,131593,127077,89757,152510
1,36,New York State,33-1021,First-Line Supervisors of Fire Fighting and Prevention Workers,3430,124863,134630,89223,142682
1,36,New York State,33-1091,First-Line Supervisors of Security Workers,6250,66726,63166,43325,78427
1,36,New York State,33-1099,"First-Line Supervisors of Protective Service Workers, All Other",2190,77043,70221,51520,89805
1,36,New York State,33-2011,Firefighters,14150,76845,79286,58933,85801
1,36,New York State,33-2021,Fire Inspectors and Investigators,1320,76450,66745,55154,87098
1,36,New York State,33-3011,Bailiffs,,75210,77357,54374,85629
1,36,New York State,33-3012,Correctional Officers and Jailers,31650,73758,69119,55955,82659
1,36,New York State,33-3021,Detectives and Criminal Investigators,9950,115383,100549,70772,137688
1,36,New York State,33-3041,Parking Enforcement Workers,790,46810,43111,34076,53176
1,36,New York State,33-3051,Police and Sheriff's Patrol Officers,50600,85446,83839,54602,100868
1,36,New York State,33-3052,Transit and Railroad Police,1460,79735,59739,56861,91171
1,36,New York State,33-9011,Animal Control Workers,670,67006,52848,36927,82046
1,36,New York State,33-9021,Private Detectives and Investigators,1700,72391,63445,39432,88871
1,36,New York State,33-9031,Gaming Surveillance Officers and Gaming Investigators,,45522,43496,40374,48096
1,36,New York State,33-9032,Security Guards,115130,43578,38462,33425,48655
1,36,New York State,33-9091,Crossing Guards,10440,42843,39766,31210,48661
1,36,New York State,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service",5540,34870,32760,29536,37563
1,36,New York State,33-9093,Transportation Security Screeners,3500,49735,50198,42466,53370
1,36,New York State,33-9094,School Bus Monitors,15080,35521,35483,30490,38037
1,36,New York State,33-9099,"Protective Service Workers, All Other",1040,50095,44014,34012,58136
1,36,New York State,35-0000,Food Preparation and Serving Related Occupations,645020,42663,36258,31281,48356
1,36,New York State,35-1011,Chefs and Head Cooks,10190,79375,73917,49666,94230
1,36,New York State,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,60130,52086,46802,36031,60113
1,36,New York State,35-2011,"Cooks, Fast Food",,35641,32721,30269,38327
1,36,New York State,35-2012,"Cooks, Institution and Cafeteria",15450,45120,42016,33903,50727
1,36,New York State,35-2014,"Cooks, Restaurant",59340,41374,38886,33237,45443
1,36,New York State,35-2015,"Cooks, Short Order",7870,37760,36396,32156,40562
1,36,New York State,35-2019,"Cooks, All Other",410,50412,47470,34931,58153
1,36,New York State,35-2021,Food Preparation Workers,50380,38566,36481,31079,42310
1,36,New York State,35-3011,Bartenders,31220,54246,44868,31464,65638
1,36,New York State,35-3023,Fast Food and Counter Workers,183270,34881,34123,31236,36704
1,36,New York State,35-3031,Waiters and Waitresses,106270,49796,38637,30857,59265
1,36,New York State,35-3041,"Food Servers, Nonrestaurant",18290,41283,38266,31053,46398
1,36,New York State,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,35690,43666,36162,30894,50052
1,36,New York State,35-9021,Dishwashers,27870,37460,34989,30360,41010
1,36,New York State,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",15500,38451,35932,30627,42362
1,36,New York State,35-9099,"Food Preparation and Serving Related Workers, All Other",1560,41283,34785,31446,46200
1,36,New York State,37-0000,Building and Grounds Cleaning and Maintenance Occupations,293090,44654,39335,32404,50780
1,36,New York State,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,9340,61620,57055,40570,72145
1,36,New York State,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",5030,66399,64984,44234,77481
1,36,New York State,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",188270,42677,38265,32112,47959
1,36,New York State,37-2012,Maids and Housekeeping Cleaners,36260,46368,38834,32074,53515
1,36,New York State,37-2021,Pest Control Workers,3790,50417,48502,38290,56480
1,36,New York State,37-3011,Landscaping and Groundskeeping Workers,45980,44138,39344,32578,49919
1,36,New York State,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",410,42179,36098,29749,48395
1,36,New York State,37-3013,Tree Trimmers and Pruners,3090,60629,56276,44186,68850
1,36,New York State,37-3019,"Grounds Maintenance Workers, All Other",930,40352,34583,32467,44296
1,36,New York State,39-0000,Personal Care and Service Occupations,175000,46256,36996,31184,53792
1,36,New York State,39-1013,First-line Supervisors of Gambling Services Workers,510,73624,72918,62068,79403
1,36,New York State,39-1014,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",1600,61462,53307,42423,70983
1,36,New York State,39-1022,First-Line Supervisors of Personal Service Workers,6650,62355,59055,42098,72483
1,36,New York State,39-2011,Animal Trainers,1220,60030,48344,34680,72706
1,36,New York State,39-2021,Nonfarm Animal Caretakers,11950,38577,35816,30777,42476
1,36,New York State,39-3011,Gaming Dealers,1570,61440,60914,42658,70832
1,36,New York State,39-3012,Gaming and Sports Book Writers and Runners,,44589,40723,33484,50141
1,36,New York State,39-3019,"Gaming Service Workers, All Other",,45232,38935,34030,50835
1,36,New York State,39-3021,Motion Picture Projectionists,,51364,49878,33848,60121
1,36,New York State,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",7290,38394,36410,31563,41808
1,36,New York State,39-3091,Amusement and Recreation Attendants,10370,35420,32930,29771,38245
1,36,New York State,39-3092,Costume Attendants,1020,67090,53855,40462,80404
1,36,New York State,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",680,38846,34817,31377,42581
1,36,New York State,39-3099,"Entertainment Attendants and Related Workers, All Other",,48682,41343,38373,53837
1,36,New York State,39-4011,Embalmers,,74963,69810,56361,84265
1,36,New York State,39-4012,Crematory Operators,,50986,49434,43419,54770
1,36,New York State,39-4021,Funeral Attendants,1180,39885,38236,31736,43959
1,36,New York State,39-4031,"Morticians, Undertakers, and Funeral Directors",1220,70164,61171,41517,84486
1,36,New York State,39-5011,Barbers,,39720,36822,33186,42986
1,36,New York State,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",18160,44959,34993,30200,52337
1,36,New York State,39-5091,"Makeup Artists, Theatrical and Performance",,140833,130655,89380,166559
1,36,New York State,39-5092,Manicurists and Pedicurists,18650,35405,32940,30872,37672
1,36,New York State,39-5094,Skincare Specialists,3800,75881,45655,35229,96207
1,36,New York State,39-6011,Baggage Porters and Bellhops,3270,47468,43556,32245,55080
1,36,New York State,39-6012,Concierges,5100,54243,58961,37996,62365
1,36,New York State,39-7010,Tour and Travel Guides,1250,46780,43180,33023,53659
1,36,New York State,39-9011,Childcare Workers,39890,36776,35573,30928,39699
1,36,New York State,39-9031,Fitness Trainers and Aerobics Instructors,16530,77576,52642,34282,99224
1,36,New York State,39-9032,Recreation Workers,15150,42908,38212,31198,48762
1,36,New York State,39-9041,Residential Advisors,5360,45150,42850,34119,50666
1,36,New York State,39-9099,"Personal Care and Service Workers, All Other",720,45332,43746,33964,51015
1,36,New York State,41-0000,Sales and Related Occupations,780970,68840,40758,31967,87277
1,36,New York State,41-1011,First-Line Supervisors of Retail Sales Workers,52250,59280,50741,37378,70232
1,36,New York State,41-1012,First-Line Supervisors of Non-Retail Sales Workers,17210,126818,111995,72396,154030
1,36,New York State,41-2011,Cashiers,179810,35085,32997,30087,37585
1,36,New York State,41-2012,Gaming Change Persons and Booth Cashiers,860,55266,48714,33580,66108
1,36,New York State,41-2021,Counter and Rental Clerks,16220,45837,39949,32629,52441
1,36,New York State,41-2022,Parts Salespersons,8890,47576,40837,33133,54796
1,36,New York State,41-2031,Retail Salespersons,232460,41374,35790,30987,46567
1,36,New York State,41-3011,Advertising Sales Agents,18740,113524,100292,54434,143069
1,36,New York State,41-3021,Insurance Sales Agents,20800,108454,80627,46070,139647
1,36,New York State,41-3031,"Securities, Commodities, and Financial Services Sales Agents",58140,182448,144860,68837,239253
1,36,New York State,41-3041,Travel Agents,2820,52917,48594,38976,59888
1,36,New York State,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",74870,97059,82503,49361,120908
1,36,New York State,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",11510,123304,116020,64512,152700
1,36,New York State,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",70250,84966,73875,43807,105546
1,36,New York State,41-9011,Demonstrators and Product Promoters,1700,48045,40093,32879,55627
1,36,New York State,41-9012,Models,510,89928,59222,44077,112854
1,36,New York State,41-9021,Real Estate Brokers,2530,143979,69163,49389,191275
1,36,New York State,41-9022,Real Estate Sales Agents,5740,97186,86433,51189,120184
1,36,New York State,41-9031,Sales Engineers,2660,133964,112709,78655,161619
1,36,New York State,41-9041,Telemarketers,1310,40502,34834,31910,44797
1,36,New York State,41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",300,38104,33011,29536,42836
1,36,New York State,41-9099,"Sales and Related Workers, All Other",1400,54550,38389,33282,65184
1,36,New York State,43-0000,Office and Administrative Support Occupations,1173910,54557,49218,35698,63988
1,36,New York State,43-1011,First-Line Supervisors of Office and Administrative Support Workers,80660,81006,77511,52514,95253
1,36,New York State,43-2011,"Switchboard Operators, Including Answering Service",3650,42345,39600,31697,47668
1,36,New York State,43-2021,Telephone Operators,480,55132,53000,38459,63469
